activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,False,False,False,False,False,False,False,False,False,False,04a,Process Definition,Process Definition,False,False,True,ProcessDefinition,True,False,True,True,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessDefinition/{ID}', 'describe': '/services/data/v59.0/sobjects/ProcessDefinition/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessDefinition'})"
False,,,True,False,False,False,True,False,False,False,False,False,2Pe,Process Exception,Process Exceptions,True,False,True,ProcessException,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/ProcessException/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/ProcessException/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/ProcessException/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/ProcessException/describe', 'quickActions': '/services/data/v59.0/sobjects/ProcessException/quickActions', 'layouts': '/services/data/v59.0/sobjects/ProcessException/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/ProcessException'})"
False,,,True,False,False,False,False,False,False,False,False,False,4v2,Process Exception Event,Process Exception Events,False,False,False,ProcessExceptionEvent,False,False,False,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessExceptionEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/ProcessExceptionEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/ProcessExceptionEvent/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessExceptionEvent'})"
False,Share,ProcessException,True,False,False,False,True,False,False,False,False,False,,Process Exception Share,Process Exception Share,False,False,False,ProcessExceptionShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessExceptionShare/{ID}', 'describe': '/services/data/v59.0/sobjects/ProcessExceptionShare/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessExceptionShare'})"
False,,,False,False,False,False,False,False,False,False,False,False,11Q,Process Flow Migration,Process Flow Migration Objects,False,False,False,ProcessFlowMigration,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessFlowMigration/{ID}', 'describe': '/services/data/v59.0/sobjects/ProcessFlowMigration/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessFlowMigration'})"
False,,,False,False,False,False,False,False,False,False,False,False,04g,Process Instance,Process Instance,False,False,False,ProcessInstance,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessInstance/{ID}', 'describe': '/services/data/v59.0/sobjects/ProcessInstance/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessInstance'})"
False,ChangeEvent,ProcessInstance,False,False,False,False,False,False,False,False,False,False,,Process Instance Change Event,Process Instance Change Event,False,False,False,ProcessInstanceChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessInstanceChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/ProcessInstanceChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/ProcessInstanceChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessInstanceChangeEvent'})"
False,,,False,False,False,False,False,False,False,False,False,False,,Process Instance History,Process Instance History,False,False,False,ProcessInstanceHistory,False,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessInstanceHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/ProcessInstanceHistory/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessInstanceHistory'})"
False,,,False,False,False,False,False,False,False,False,False,False,0OO,Process Instance Node,Process Instance Node,False,False,False,ProcessInstanceNode,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessInstanceNode/{ID}', 'describe': '/services/data/v59.0/sobjects/ProcessInstanceNode/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessInstanceNode'})"
False,,,False,False,False,False,False,False,False,False,False,False,04h,Process Instance Step,Process Instance Step,False,False,False,ProcessInstanceStep,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessInstanceStep/{ID}', 'describe': '/services/data/v59.0/sobjects/ProcessInstanceStep/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessInstanceStep'})"
False,ChangeEvent,ProcessInstanceStep,False,False,False,False,False,False,False,False,False,False,,Process Instance Step Change Event,Process Instance Step Change Event,False,False,False,ProcessInstanceStepChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessInstanceStepChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/ProcessInstanceStepChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/ProcessInstanceStepChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessInstanceStepChangeEvent'})"
False,,,False,False,False,False,True,False,False,False,False,False,04i,Approval Request,Approval Requests,False,False,False,ProcessInstanceWorkitem,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessInstanceWorkitem/{ID}', 'describe': '/services/data/v59.0/sobjects/ProcessInstanceWorkitem/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessInstanceWorkitem'})"
False,,,False,False,False,False,False,False,False,False,False,False,04b,Process Node,Process Node,False,False,False,ProcessNode,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ProcessNode/{ID}', 'describe': '/services/data/v59.0/sobjects/ProcessNode/describe', 'sobject': '/services/data/v59.0/sobjects/ProcessNode'})"
False,,,True,False,False,False,True,False,False,False,False,False,01t,Product,Products,True,False,True,Product2,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Product2/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Product2/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/Product2/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/Product2/describe', 'quickActions': '/services/data/v59.0/sobjects/Product2/quickActions', 'layouts': '/services/data/v59.0/sobjects/Product2/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Product2'})"
False,ChangeEvent,Product2,False,False,False,False,False,False,False,False,False,False,,Product Change Event,Product Change Event,False,False,False,Product2ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Product2ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/Product2ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/Product2ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/Product2ChangeEvent'})"
False,Feed,Product2,False,False,False,False,True,False,False,False,False,False,,Product Feed,Product Feed,False,False,False,Product2Feed,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Product2Feed/{ID}', 'describe': '/services/data/v59.0/sobjects/Product2Feed/describe', 'sobject': '/services/data/v59.0/sobjects/Product2Feed'})"
False,History,Product2,False,False,False,False,False,False,False,False,False,False,,Product History,Product History,False,False,False,Product2History,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Product2History/{ID}', 'describe': '/services/data/v59.0/sobjects/Product2History/describe', 'sobject': '/services/data/v59.0/sobjects/Product2History'})"
False,,,True,False,False,False,True,False,False,False,False,False,00e,Profile,Profile,False,False,True,Profile,True,True,True,True,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Profile/{ID}', 'describe': '/services/data/v59.0/sobjects/Profile/describe', 'sobject': '/services/data/v59.0/sobjects/Profile'})"
False,,,True,False,False,False,True,False,False,False,False,False,0bs,Prompt,Prompts,False,False,False,Prompt,True,False,True,True,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Prompt/{ID}', 'describe': '/services/data/v59.0/sobjects/Prompt/describe', 'sobject': '/services/data/v59.0/sobjects/Prompt'})"
False,,,True,False,False,False,True,False,False,False,False,False,0bu,Prompt Action,Prompt Actions,False,False,False,PromptAction,True,True,True,False,True,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/PromptAction/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/PromptAction/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/PromptAction/describe', 'sobject': '/services/data/v59.0/sobjects/PromptAction'})"
False,Share,PromptAction,True,False,False,False,True,False,False,False,False,False,,Prompt Action Share,Prompt Action Share,False,False,False,PromptActionShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/PromptActionShare/{ID}', 'describe': '/services/data/v59.0/sobjects/PromptActionShare/describe', 'sobject': '/services/data/v59.0/sobjects/PromptActionShare'})"
False,,,True,False,False,False,True,False,False,False,False,False,4Dr,Prompt Error,Prompt Errors,False,False,False,PromptError,True,True,True,False,True,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/PromptError/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/PromptError/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/PromptError/describe', 'sobject': '/services/data/v59.0/sobjects/PromptError'})"
False,Share,PromptError,True,False,False,False,True,False,False,False,False,False,,Prompt Error Share,Prompt Error Share,False,False,False,PromptErrorShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/PromptErrorShare/{ID}', 'describe': '/services/data/v59.0/sobjects/PromptErrorShare/describe', 'sobject': '/services/data/v59.0/sobjects/PromptErrorShare'})"
False,,,True,False,False,False,True,False,False,False,False,False,0bt,Prompt Version,Prompt Versions,False,False,False,PromptVersion,True,False,True,True,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/PromptVersion/{ID}', 'describe': '/services/data/v59.0/sobjects/PromptVersion/describe', 'sobject': '/services/data/v59.0/sobjects/PromptVersion'})"
False,ChangeEvent,Prospecting_Log__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Prospecting Log,Change Event: Prospecting Log,False,False,False,Prospecting_Log__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Prospecting_Log__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/Prospecting_Log__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/Prospecting_Log__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/Prospecting_Log__ChangeEvent'})"
False,History,Prospecting_Log__c,False,False,False,False,False,False,False,False,False,False,,History: Prospecting Log,History: Prospecting Log,False,False,False,Prospecting_Log__History,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Prospecting_Log__History/{ID}', 'describe': '/services/data/v59.0/sobjects/Prospecting_Log__History/describe', 'sobject': '/services/data/v59.0/sobjects/Prospecting_Log__History'})"
False,,,True,True,False,False,True,False,False,False,False,False,a0m,Prospecting Log,Prospecting Logs,True,False,True,Prospecting_Log__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Prospecting_Log__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Prospecting_Log__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/Prospecting_Log__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/Prospecting_Log__c/describe', 'quickActions': '/services/data/v59.0/sobjects/Prospecting_Log__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/Prospecting_Log__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Prospecting_Log__c'})"
False,,,False,False,False,False,False,False,False,False,False,False,4pb,Publisher,Publishers,False,False,False,Publisher,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Publisher/{ID}', 'describe': '/services/data/v59.0/sobjects/Publisher/describe', 'sobject': '/services/data/v59.0/sobjects/Publisher'})"
False,,,True,False,False,False,True,False,False,False,False,False,0IF,Push Topic,Push Topics,False,False,False,PushTopic,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/PushTopic/{ID}', 'describe': '/services/data/v59.0/sobjects/PushTopic/describe', 'sobject': '/services/data/v59.0/sobjects/PushTopic'})"
False,,,True,False,False,False,True,False,False,False,False,False,0K9,Routing Configuration,Routing Configurations,False,False,False,QueueRoutingConfig,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QueueRoutingConfig/{ID}', 'describe': '/services/data/v59.0/sobjects/QueueRoutingConfig/describe', 'sobject': '/services/data/v59.0/sobjects/QueueRoutingConfig'})"
False,,,True,False,False,False,True,False,False,False,False,False,03g,Queue sObject,Queue sObjects,False,False,False,QueueSobject,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QueueSobject/{ID}', 'describe': '/services/data/v59.0/sobjects/QueueSobject/describe', 'sobject': '/services/data/v59.0/sobjects/QueueSobject'})"
False,,,True,False,False,False,True,False,False,False,False,False,574,Quick Text,Quick Text,True,False,True,QuickText,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/QuickText/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/QuickText/{ID}', 'describe': '/services/data/v59.0/sobjects/QuickText/describe', 'layouts': '/services/data/v59.0/sobjects/QuickText/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/QuickText'})"
False,ChangeEvent,QuickText,False,False,False,False,False,False,False,False,False,False,,Quick Text Change Event,Quick Text Change Event,False,False,False,QuickTextChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuickTextChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/QuickTextChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/QuickTextChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/QuickTextChangeEvent'})"
False,History,QuickText,False,False,False,False,False,False,False,False,False,False,,Quick Text History,Quick Text History,False,False,False,QuickTextHistory,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuickTextHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/QuickTextHistory/describe', 'sobject': '/services/data/v59.0/sobjects/QuickTextHistory'})"
False,Share,QuickText,True,False,False,False,True,False,False,False,False,False,,Quick Text Share,Quick Text Share,False,False,False,QuickTextShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuickTextShare/{ID}', 'describe': '/services/data/v59.0/sobjects/QuickTextShare/describe', 'sobject': '/services/data/v59.0/sobjects/QuickTextShare'})"
False,,,False,False,False,False,False,False,False,False,False,False,5QL,Quick Text Usage,Quick Text Usages,False,False,False,QuickTextUsage,True,True,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuickTextUsage/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/QuickTextUsage/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/QuickTextUsage/describe', 'sobject': '/services/data/v59.0/sobjects/QuickTextUsage'})"
False,Share,QuickTextUsage,True,False,False,False,True,False,False,False,False,False,,Quick Text Usage Share,Quick Text Usage Share,False,False,False,QuickTextUsageShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuickTextUsageShare/{ID}', 'describe': '/services/data/v59.0/sobjects/QuickTextUsageShare/describe', 'sobject': '/services/data/v59.0/sobjects/QuickTextUsageShare'})"
False,,,True,False,False,False,True,False,False,False,False,False,0Q0,Quote,Quotes,True,False,True,Quote,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Quote/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Quote/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/Quote/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/Quote/describe', 'quickActions': '/services/data/v59.0/sobjects/Quote/quickActions', 'layouts': '/services/data/v59.0/sobjects/Quote/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Quote'})"
False,ChangeEvent,Quote,False,False,False,False,False,False,False,False,False,False,,Quote Change Event,Quote Change Event,False,False,False,QuoteChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuoteChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/QuoteChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/QuoteChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/QuoteChangeEvent'})"
False,,,True,False,False,False,True,False,False,False,False,False,0QD,Quote PDF,Quote PDFs,False,False,False,QuoteDocument,True,True,True,False,False,True,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuoteDocument/{ID}', 'describe': '/services/data/v59.0/sobjects/QuoteDocument/describe', 'sobject': '/services/data/v59.0/sobjects/QuoteDocument'})"
False,Feed,Quote,False,False,False,False,True,False,False,False,False,False,,Quote Feed,Quote Feed,False,False,False,QuoteFeed,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuoteFeed/{ID}', 'describe': '/services/data/v59.0/sobjects/QuoteFeed/describe', 'sobject': '/services/data/v59.0/sobjects/QuoteFeed'})"
False,History,Quote,False,False,False,False,False,False,False,False,False,False,,Quote History,Quote History,False,False,False,QuoteHistory,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuoteHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/QuoteHistory/describe', 'sobject': '/services/data/v59.0/sobjects/QuoteHistory'})"
False,,,True,False,False,False,True,False,False,False,False,False,0QL,Quote Line Item,Quote Line Items,True,False,True,QuoteLineItem,True,True,True,False,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/QuoteLineItem/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/QuoteLineItem/{ID}', 'describe': '/services/data/v59.0/sobjects/QuoteLineItem/describe', 'layouts': '/services/data/v59.0/sobjects/QuoteLineItem/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/QuoteLineItem'})"
False,ChangeEvent,QuoteLineItem,False,False,False,False,False,False,False,False,False,False,,Quote Line Item Change Event,Quote Line Item Change Event,False,False,False,QuoteLineItemChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuoteLineItemChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/QuoteLineItemChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/QuoteLineItemChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/QuoteLineItemChangeEvent'})"
False,History,QuoteLineItem,False,False,False,False,False,False,False,False,False,False,,Quote Line Item History,Quote Line Item History,False,False,False,QuoteLineItemHistory,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuoteLineItemHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/QuoteLineItemHistory/describe', 'sobject': '/services/data/v59.0/sobjects/QuoteLineItemHistory'})"
False,Share,Quote,True,False,False,False,True,False,False,False,False,False,,Quote Share,Quote Share,False,False,False,QuoteShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuoteShare/{ID}', 'describe': '/services/data/v59.0/sobjects/QuoteShare/describe', 'sobject': '/services/data/v59.0/sobjects/QuoteShare'})"
False,,,False,False,False,False,False,False,False,False,False,False,0QR,Quote Template Rich Text Data,Quote Template Rich Text Data,False,False,False,QuoteTemplateRichTextData,False,True,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/QuoteTemplateRichTextData/{ID}', 'describe': '/services/data/v59.0/sobjects/QuoteTemplateRichTextData/describe', 'sobject': '/services/data/v59.0/sobjects/QuoteTemplateRichTextData'})"
False,,,False,False,False,False,False,False,False,False,False,False,,Recently Viewed,Recently Viewed,False,False,False,RecentlyViewed,True,False,False,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/RecentlyViewed/{ID}', 'describe': '/services/data/v59.0/sobjects/RecentlyViewed/describe', 'sobject': '/services/data/v59.0/sobjects/RecentlyViewed'})"
False,,,True,False,False,False,True,False,False,False,False,False,0pr,Recommendation,Recommendations,True,False,True,Recommendation,True,True,True,True,True,False,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Recommendation/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Recommendation/{ID}', 'describe': '/services/data/v59.0/sobjects/Recommendation/describe', 'layouts': '/services/data/v59.0/sobjects/Recommendation/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Recommendation'})"
False,ChangeEvent,Recommendation,False,False,False,False,False,False,False,False,False,False,,Recommendation Change Event,Recommendation Change Event,False,False,False,RecommendationChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/RecommendationChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/RecommendationChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/RecommendationChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/RecommendationChangeEvent'})"
False,,,True,False,False,False,True,False,False,False,False,False,0rr,Recommendation Response,Recommendation Responses,False,False,False,RecommendationResponse,True,True,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/RecommendationResponse/{ID}', 'describe': '/services/data/v59.0/sobjects/RecommendationResponse/describe', 'sobject': '/services/data/v59.0/sobjects/RecommendationResponse'})"
False,,,True,False,False,False,True,False,False,False,False,False,0Rw,RecordAction,RecordActions,False,False,False,RecordAction,True,True,True,False,True,True,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/RecordAction/{ID}', 'describe': '/services/data/v59.0/sobjects/RecordAction/describe', 'sobject': '/services/data/v59.0/sobjects/RecordAction'})"
False,,,False,False,False,False,False,False,False,False,False,False,0Ub,RecordActionHistory,RecordActionHistories,False,False,False,RecordActionHistory,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/RecordActionHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/RecordActionHistory/describe', 'sobject': '/services/data/v59.0/sobjects/RecordActionHistory'})"
False,,,True,False,False,False,False,False,False,False,False,False,012,Record Type,Record Types,False,False,True,RecordType,True,True,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/RecordType/{ID}', 'describe': '/services/data/v59.0/sobjects/RecordType/describe', 'sobject': '/services/data/v59.0/sobjects/RecordType'})"
False,,,True,False,False,False,True,False,False,False,False,False,9V6,Allow URL for Redirects,Allow URLs for Redirects,False,False,False,RedirectWhitelistUrl,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/RedirectWhitelistUrl/{ID}', 'describe': '/services/data/v59.0/sobjects/RedirectWhitelistUrl/describe', 'sobject': '/services/data/v59.0/sobjects/RedirectWhitelistUrl'})"
False,,,False,False,False,False,False,False,False,False,False,False,0rc,Related List Column Definition,Related List Column Definition,False,False,False,RelatedListColumnDefinition,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/RelatedListColumnDefinition/{ID}', 'describe': '/services/data/v59.0/sobjects/RelatedListColumnDefinition/describe', 'sobject': '/services/data/v59.0/sobjects/RelatedListColumnDefinition'})"
False,,,False,False,False,False,False,False,False,False,False,False,0rl,Related List Definition,Related List Definition,False,False,False,RelatedListDefinition,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/RelatedListDefinition/{ID}', 'describe': '/services/data/v59.0/sobjects/RelatedListDefinition/describe', 'sobject': '/services/data/v59.0/sobjects/RelatedListDefinition'})"
False,,,False,False,False,False,False,False,False,False,False,False,0Jv,Relationship Domain,Relationship Domains,False,False,False,RelationshipDomain,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/RelationshipDomain/{ID}', 'describe': '/services/data/v59.0/sobjects/RelationshipDomain/describe', 'sobject': '/services/data/v59.0/sobjects/RelationshipDomain'})"
False,,,False,False,False,False,False,False,False,False,False,False,0Ju,Relationship,Relationships,False,False,False,RelationshipInfo,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/RelationshipInfo/{ID}', 'describe': '/services/data/v59.0/sobjects/RelationshipInfo/describe', 'sobject': '/services/data/v59.0/sobjects/RelationshipInfo'})"
False,ChangeEvent,Rep_Goals__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Rep Goals,Change Event: Rep Goals,False,False,False,Rep_Goals__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Rep_Goals__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/Rep_Goals__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/Rep_Goals__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/Rep_Goals__ChangeEvent'})"
False,History,Rep_Goals__c,False,False,False,False,False,False,False,False,False,False,,History: Rep Goals,History: Rep Goals,False,False,False,Rep_Goals__History,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Rep_Goals__History/{ID}', 'describe': '/services/data/v59.0/sobjects/Rep_Goals__History/describe', 'sobject': '/services/data/v59.0/sobjects/Rep_Goals__History'})"
False,,,True,True,False,False,True,False,False,False,False,False,a1M,Rep Goals,Rep Goals,True,False,True,Rep_Goals__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Rep_Goals__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Rep_Goals__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/Rep_Goals__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/Rep_Goals__c/describe', 'quickActions': '/services/data/v59.0/sobjects/Rep_Goals__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/Rep_Goals__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Rep_Goals__c'})"
False,,,False,False,False,False,False,False,False,False,False,False,00O,Report,Reports,False,False,True,Report,True,False,True,True,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Report/{ID}', 'listviews': '/services/data/v59.0/sobjects/Report/listviews', 'describe': '/services/data/v59.0/sobjects/Report/describe', 'sobject': '/services/data/v59.0/sobjects/Report'})"
False,Feed,Report,False,False,False,False,True,False,False,False,False,False,,Report Feed,Report Feed,False,False,False,ReportFeed,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/ReportFeed/{ID}', 'describe': '/services/data/v59.0/sobjects/ReportFeed/describe', 'sobject': '/services/data/v59.0/sobjects/ReportFeed'})"
